# Output from lmp_rdf_msd_13
         0        0.0000000000        0.0000000000        0.0000000000
         1        0.7884247072        0.3621853775        1.2014456790
         2        1.1257955967        0.4536305727        1.7572193217
         3        1.4299204932        0.5468447371        2.2545056734
         4        1.7098774326        0.6249986209        2.7221918739
         5        1.9789134300        0.7000160919        3.1704300687
         6        2.2411771867        0.7690625661        3.6052333558
         7        2.4940983109        0.8361866668        4.0352203986
         8        2.7451598094        0.9022487120        4.4582415540
         9        2.9881922423        0.9657491516        4.8734257999
        10        3.2245387440        1.0262435050        5.2823796880
        11        3.4569638086        1.0873909574        5.6930432374
        12        3.6905808999        1.1433667579        6.1000280384
        13        3.9149051653        1.1992610028        6.5043685295
        14        4.1370232180        1.2533981952        6.9018131957
        15        4.3532436714        1.3096735791        7.2987167452
        16        4.5621358857        1.3649874994        7.6857658041
        17        4.7692825692        1.4157008007        8.0767457257
        18        4.9751801988        1.4680817223        8.4603663444
        19        5.1687241994        1.5160178386        8.8417063071
        20        5.3659851822        1.5657800142        9.2219699981
        21        5.5645662472        1.6144761453        9.6038488996
        22        5.7557965532        1.6616562836        9.9790798755
        23        5.9496907173        1.7058175121       10.3541047838
        24        6.1432460309        1.7546033765       10.7295052485
        25        6.3295689658        1.8001107108       11.1026101568
        26        6.5192485229        1.8464123687       11.4755533150
        27        6.7060161819        1.8901408527       11.8431935383
        28        6.8916058858        1.9363563795       12.2104449540
        29        7.0722652195        1.9851301674       12.5682547560
        30        7.2539850905        2.0305325832       12.9230392085
        31        7.4395091382        2.0784142926       13.2754018833
        32        7.6174539383        2.1240158900       13.6226769712
        33        7.7950892381        2.1683775327       13.9745878990
        34        7.9746330286        2.2130471906       14.3208805064
        35        8.1505915336        2.2607312645       14.6699290357
        36        8.3326759784        2.3065864511       15.0169155067
        37        8.5147705449        2.3514547708       15.3635165897
        38        8.6944909319        2.3970484431       15.7069327456
        39        8.8767941293        2.4410522400       16.0480753608
        40        9.0558654012        2.4873721213       16.3893579588
        41        9.2370265712        2.5311282073       16.7322878796
        42        9.4160604764        2.5787097682       17.0705027067
        43        9.5904751362        2.6218329906       17.4144791797
        44        9.7654810261        2.6698966772       17.7551833377
        45        9.9418964640        2.7134885429       18.0912247395
        46       10.1202247060        2.7604752542       18.4300132552
        47       10.3031696426        2.8049475896       18.7694570986
        48       10.4815598349        2.8545257296       19.1036367692
        49       10.6617869021        2.8998825082       19.4418745508
        50       10.8357824323        2.9458126326       19.7753042637
        51       11.0107735688        2.9910907357       20.1064231083
        52       11.1905352330        3.0393899026       20.4429260366
        53       11.3641134268        3.0872582444       20.7766189834
        54       11.5398017396        3.1348974846       21.1097510803
        55       11.7203227939        3.1796578307       21.4433343804
        56       11.8954188586        3.2240234184       21.7796390417
        57       12.0706286024        3.2671737584       22.1132792843
        58       12.2352220473        3.3090281195       22.4411471455
        59       12.4086551088        3.3541676791       22.7760186436
        60       12.5723149765        3.3976485879       23.1039402145
        61       12.7430746788        3.4419498100       23.4332120444
        62       12.9148120935        3.4877204390       23.7632226054
        63       13.0909024624        3.5302598097       24.0918693001
        64       13.2631873857        3.5750695931       24.4247981973
        65       13.4392640981        3.6200367581       24.7555938102
        66       13.6132403624        3.6657066174       25.0866859007
        67       13.7849120008        3.7073649620       25.4117436605
        68       13.9539578467        3.7527107184       25.7357520337
        69       14.1248884470        3.7965820732       26.0559820924
        70       14.2916709211        3.8404004733       26.3756628972
        71       14.4603023138        3.8836163571       26.6981869596
        72       14.6304827733        3.9278712651       27.0278738101
