# Output from lmp_rdf_msd_13
         0        0.0000000000        0.0000000000        0.0000000000
         1        1.6703915795        0.6855335430        2.6893482699
         2        2.7219219607        1.0810414898        4.5546017314
         3        3.6551867550        1.4097438703        6.2874841239
         4        4.5551042009        1.7159139114        7.9629241064
         5        5.4028090974        2.0099445252        9.5902589086
         6        6.2055745087        2.2928095545       11.1762960908
         7        6.9941409507        2.5664515780       12.7499262062
         8        7.7717660748        2.8361079019       14.3089924194
         9        8.5412205976        3.0975070331       15.8442569920
        10        9.2784952744        3.3488108554       17.3657741612
        11       10.0002709111        3.5968776442       18.8643096571
        12       10.7156837653        3.8433205501       20.3574309133
        13       11.4201166931        4.0813831332       21.8326006559
        14       12.1327828140        4.3230076061       23.2959728253
        15       12.8370519804        4.5620431666       24.7451822739
        16       13.5455345703        4.7920422020       26.1939804972
        17       14.2418290014        5.0180978739       27.6410266873
        18       14.9219207949        5.2439831986       29.0735247149
        19       15.6316832004        5.4607503945       30.4993767790
        20       16.3161640509        5.6768752642       31.9196490948
        21       16.9985048491        5.8913152759       33.3296482727
        22       17.6624389405        6.0986411357       34.7389188818
        23       18.3243323662        6.3109245936       36.1546120919
        24       18.9949808362        6.5276150463       37.5614418367
        25       19.6717952241        6.7494654222       38.9600826857
        26       20.3417602347        6.9615896771       40.3509591150
        27       21.0156649256        7.1680556633       41.7330214489
        28       21.6854991154        7.3808404680       43.1110319995
        29       22.3527734495        7.5916690716       44.4928602300
        30       23.0263247619        7.8018097185       45.8718109407
        31       23.6959520317        8.0135965564       47.2553043845
        32       24.3599215311        8.2252386978       48.6195678811
        33       25.0425607234        8.4323255986       49.9869736102
        34       25.7092584583        8.6383866032       51.3503884479
        35       26.3833769451        8.8491970215       52.7221136465
        36       27.0425128609        9.0556276224       54.0827987922
        37       27.7057129514        9.2668377195       55.4391110233
        38       28.3695643722        9.4772872865       56.7847664497
        39       29.0221764331        9.6833175978       58.1307377656
        40       29.6803186150        9.8851948878       59.4775425362
        41       30.3251287041       10.0934670108       60.8350235708
        42       30.9652292692       10.3025278887       62.1924578777
        43       31.6149847875       10.5013215630       63.5436326076
        44       32.2752287139       10.7064385912       64.8988164322
