# frac_cluster_size	cum_prob
1.111111111111111049e-01 4.915326342501026291e-01
2.222222222222222099e-01 6.567302309960070250e-01
3.333333333333333148e-01 7.521886778370713289e-01
4.444444444444444198e-01 8.197783333955294127e-01
5.555555555555555802e-01 8.728589021159085526e-01
6.666666666666666297e-01 9.158263984774415167e-01
7.777777777777777901e-01 9.544128074038138454e-01
8.888888888888888395e-01 9.838787924021346054e-01
1.000000000000000000e+00 1.000000000000000000e+00
