    0.010000    0.847807   -0.011616   -0.009608    0.096374    0.031801    0.001471   -0.001453   -0.088006    0.082768   -0.450453    0.114872    0.060904    0.060846    0.081884   -0.286386    0.301383    0.704934    0.690791    0.114118    0.130433   -1.651461    1.788405   -0.262308    0.043418    0.045538   -0.620935    0.676920   -0.083906    0.012848   -0.128734    0.142380   -0.487502   -0.163884    0.178495    0.695878   -1.959462    1.251338
    0.020000    0.849989   -0.011607   -0.009582    0.096390    0.031821    0.001483   -0.001432   -0.088028    0.082766   -0.449776    0.114696    0.061025    0.061084    0.082320   -0.286688    0.301593    0.704843    0.690746    0.114079    0.130362   -1.651171    1.788036   -0.262289    0.043462    0.045626   -0.620957    0.676873   -0.083822    0.013019   -0.128868    0.142468   -0.487095   -0.164137    0.178687    0.695753   -1.959186    1.251004
    0.030000    0.853618   -0.011592   -0.009537    0.096417    0.031855    0.001504   -0.001398   -0.088064    0.082762   -0.448650    0.114402    0.061226    0.061480    0.083044   -0.287191    0.301943    0.704691    0.690671    0.114014    0.130245   -1.650686    1.787420   -0.262256    0.043535    0.045772   -0.620993    0.676794   -0.083682    0.013306   -0.129091    0.142615   -0.486418   -0.164557    0.179006    0.695544   -1.958725    1.250445
    0.040000    0.858684   -0.011571   -0.009475    0.096453    0.031901    0.001532   -0.001351   -0.088115    0.082757   -0.447077    0.113991    0.061506    0.062035    0.084056   -0.287893    0.302431    0.704477    0.690566    0.113923    0.130080   -1.650007    1.786557   -0.262210    0.043636    0.045976   -0.621042    0.676683   -0.083487    0.013706   -0.129402    0.142820   -0.485471   -0.165143    0.179452    0.695249   -1.958079    1.249662
    0.050000    0.865174   -0.011544   -0.009396    0.096500    0.031961    0.001568   -0.001290   -0.088180    0.082749   -0.445059    0.113462    0.061866    0.062745    0.085354   -0.288792    0.303056    0.704199    0.690431    0.113806    0.129868   -1.649130    1.785446   -0.262152    0.043767    0.046238   -0.621103    0.676540   -0.083236    0.014219   -0.129801    0.143083   -0.484255   -0.165894    0.180024    0.694865   -1.957245    1.248652
    0.060000    0.873069   -0.011510   -0.009299    0.096556    0.032033    0.001613   -0.001216   -0.088258    0.082739   -0.442601    0.112814    0.062303    0.063611    0.086935   -0.289887    0.303815    0.703858    0.690265    0.113663    0.129609   -1.648056    1.784086   -0.262081    0.043926    0.046559   -0.621176    0.676363   -0.082929    0.014845   -0.130286    0.143403   -0.482772   -0.166809    0.180719    0.694389   -1.956221    1.247415
    0.070000    0.882348   -0.011471   -0.009185    0.096621    0.032118    0.001665   -0.001129   -0.088350    0.082727   -0.439707    0.112049    0.062817    0.064631    0.088796   -0.291173    0.304708    0.703451    0.690069    0.113493    0.129303   -1.646781    1.782474   -0.261998    0.044113    0.046936   -0.621259    0.676153   -0.082569    0.015583   -0.130857    0.143779   -0.481025   -0.167884    0.181536    0.693817   -1.955004    1.245947
    0.080000    0.892983   -0.011426   -0.009054    0.096695    0.032215    0.001725   -0.001029   -0.088454    0.082711   -0.436383    0.111166    0.063405    0.065803    0.090934   -0.292648    0.305730    0.702977    0.689841    0.113298    0.128949   -1.645302    1.780610   -0.261903    0.044328    0.047370   -0.621350    0.675909   -0.082154    0.016431   -0.131512    0.144211   -0.479014   -0.169117    0.182472    0.693146   -1.953591    1.244247
    0.090000    0.904947   -0.011375   -0.008906    0.096777    0.032323    0.001792   -0.000917   -0.088570    0.082692   -0.432636    0.110164    0.064068    0.067125    0.093343   -0.294308    0.306878    0.702433    0.689581    0.113075    0.128548   -1.643618    1.778492   -0.261796    0.044571    0.047861   -0.621447    0.675629   -0.081685    0.017389   -0.132249    0.144696   -0.476743   -0.170505    0.183526    0.692369   -1.951978    1.242311
    0.100000    0.918205   -0.011319   -0.008741    0.096867    0.032444    0.001867   -0.000792   -0.088699    0.082669   -0.428472    0.109044    0.064801    0.068594    0.096020   -0.296148    0.308150    0.701817    0.689289    0.112826    0.128098   -1.641724    1.776116   -0.261679    0.044842    0.048408   -0.621547    0.675312   -0.081163    0.018456   -0.133066    0.145234   -0.474214   -0.172044    0.184694    0.691482   -1.950161    1.240137
    0.110000    0.932720   -0.011257   -0.008561    0.096963    0.032575    0.001949   -0.000654   -0.088837    0.082641   -0.423900    0.107805    0.065604    0.070207    0.098958   -0.298163    0.309541    0.701127    0.688965    0.112551    0.127601   -1.639618    1.773481   -0.261550    0.045139    0.049010   -0.621650    0.674958   -0.080589    0.019629   -0.133961    0.145824   -0.471431   -0.173730    0.185974    0.690477   -1.948136    1.237720
    0.120000    0.948453   -0.011189   -0.008364    0.097064    0.032716    0.002039   -0.000505   -0.088987    0.082607   -0.418929    0.106447    0.066474    0.071963    0.102153   -0.300349    0.311046    0.700361    0.688607    0.112248    0.127055   -1.637294    1.770585   -0.261412    0.045462    0.049667   -0.621751    0.674564   -0.079964    0.020907   -0.134933    0.146464   -0.468397   -0.175560    0.187361    0.689348   -1.945897    1.235058
    0.130000    0.965358   -0.011116   -0.008152    0.097171    0.032868    0.002135   -0.000344   -0.089145    0.082567   -0.413568    0.104969    0.067409    0.073857    0.105597   -0.302698    0.312662    0.699514    0.688215    0.111919    0.126461   -1.634750    1.767423   -0.261264    0.045812    0.050377   -0.621848    0.674130   -0.079288    0.022289   -0.135978    0.147151   -0.465117   -0.177528    0.188852    0.688088   -1.943440    1.232145
    0.140000    0.983389   -0.011038   -0.007925    0.097281    0.033029    0.002238   -0.000172   -0.089311    0.082521   -0.407827    0.103372    0.068406    0.075887    0.109284   -0.305206    0.314382    0.698584    0.687790    0.111562    0.125818   -1.631980    1.763994   -0.261106    0.046186    0.051140   -0.621938    0.673655   -0.078562    0.023772   -0.137093    0.147886   -0.461593   -0.179629    0.190443    0.686689   -1.940758    1.228979
    0.150000    1.002496   -0.010954   -0.007684    0.097394    0.033199    0.002347    0.000011   -0.089486    0.082466   -0.401717    0.101655    0.069461    0.078048    0.113207   -0.307864    0.316202    0.697568    0.687329    0.111178    0.125126   -1.628980    1.760294   -0.260940    0.046586    0.051956   -0.622018    0.673135   -0.077787    0.025355   -0.138276    0.148665   -0.457831   -0.181859    0.192129    0.685142   -1.937846    1.225553
    0.160000    1.022625   -0.010865   -0.007427    0.097509    0.033376    0.002463    0.000204   -0.089666    0.082403   -0.395251    0.099818    0.070572    0.080338    0.117357   -0.310667    0.318116    0.696463    0.686833    0.110767    0.124384   -1.625744    1.756319   -0.260766    0.047009    0.052822   -0.622083    0.672571   -0.076964    0.027035   -0.139525    0.149486   -0.453836   -0.184210    0.193906    0.683438   -1.934697    1.221864
    0.170000    1.043720   -0.010772   -0.007157    0.097625    0.033561    0.002585    0.000408   -0.089852    0.082330   -0.388440    0.097861    0.071736    0.082751    0.121727   -0.313606    0.320118    0.695265    0.686302    0.110328    0.123593   -1.622268    1.752067   -0.260585    0.047456    0.053738   -0.622131    0.671959   -0.076095    0.028810   -0.140835    0.150348   -0.449611   -0.186678    0.195770    0.681569   -1.931305    1.217907
    0.180000    1.065722   -0.010673   -0.006874    0.097740    0.033753    0.002712    0.000621   -0.090042    0.082247   -0.381297    0.095784    0.072949    0.085283    0.126308   -0.316675    0.322201    0.693970    0.685733    0.109861    0.122751   -1.618546    1.747534   -0.260396    0.047926    0.054703   -0.622157    0.671298   -0.075181    0.030678   -0.142203    0.151248   -0.445164   -0.189255    0.197715    0.679525   -1.927663    1.213676
    0.190000    1.088569   -0.010570   -0.006578    0.097854    0.033951    0.002845    0.000843   -0.090235    0.082153   -0.373837    0.093585    0.074208    0.087930    0.131090   -0.319863    0.324360    0.692574    0.685128    0.109367    0.121860   -1.614573    1.742717   -0.260200    0.048417    0.055716   -0.622158    0.670587   -0.074222    0.032635   -0.143626    0.152184   -0.440498   -0.191936    0.199735    0.677295   -1.923764    1.209166
    0.200000    1.112197   -0.010462   -0.006269    0.097964    0.034154    0.002983    0.001075   -0.090431    0.082045   -0.366072    0.091266    0.075509    0.090687    0.136064   -0.323164    0.326586    0.691075    0.684485    0.108844    0.120917   -1.610343    1.737610   -0.259999    0.048930    0.056775   -0.622129    0.669823   -0.073220    0.034680   -0.145100    0.153153   -0.435620   -0.194713    0.201826    0.674871   -1.919601    1.204371
    0.210000    1.136540   -0.010350   -0.005949    0.098070    0.034361    0.003126    0.001314   -0.090626    0.081924   -0.358019    0.088826    0.076847    0.093550    0.141221   -0.326568    0.328874    0.689468    0.683805    0.108293    0.119923   -1.605850    1.732212   -0.259791    0.049463    0.057879   -0.622066    0.669003   -0.072176    0.036809   -0.146621    0.154153   -0.430536   -0.197580    0.203981    0.672242   -1.915167    1.199288
    0.220000    1.161531   -0.010234   -0.005618    0.098171    0.034572    0.003274    0.001562   -0.090822    0.081789   -0.349691    0.086265    0.078220    0.096513    0.146550   -0.330066    0.331216    0.687749    0.683086    0.107713    0.118878   -1.601088    1.726518   -0.259579    0.050016    0.059025   -0.621965    0.668127   -0.071092    0.039020   -0.148186    0.155181   -0.425253   -0.200528    0.206195    0.669396   -1.910454    1.193909
    0.230000    1.187097   -0.010114   -0.005276    0.098264    0.034786    0.003426    0.001817   -0.091015    0.081638   -0.341105    0.083583    0.079622    0.099571    0.152040   -0.333649    0.333604    0.685914    0.682328    0.107105    0.117781   -1.596052    1.720525   -0.259361    0.050587    0.060214   -0.621820    0.667191   -0.069970    0.041309   -0.149790    0.156234   -0.419776   -0.203551    0.208461    0.666324   -1.905456    1.188231
    0.240000    1.213169   -0.009990   -0.004923    0.098349    0.035001    0.003582    0.002078   -0.091206    0.081470   -0.332277    0.080780    0.081050    0.102718    0.157680   -0.337308    0.336031    0.683960    0.681532    0.106468    0.116631   -1.590735    1.714229   -0.259139    0.051176    0.061443   -0.621628    0.666194   -0.068810    0.043673   -0.151429    0.157310   -0.414113   -0.206639    0.210773    0.663015   -1.900164    1.182246
    0.250000    1.239671   -0.009862   -0.004562    0.098425    0.035218    0.003742    0.002346   -0.091392    0.081284   -0.323223    0.077856    0.082499    0.105949    0.163460   -0.341031    0.338489    0.681884    0.680697    0.105802    0.115428   -1.585131    1.707626   -0.258912    0.051782    0.062710   -0.621383    0.665132   -0.067614    0.046110   -0.153099    0.158406   -0.408270   -0.209787    0.213125    0.659459   -1.894572    1.175951
    0.260000    1.266530   -0.009731   -0.004191    0.098489    0.035434    0.003905    0.002620   -0.091572    0.081079   -0.313959    0.074810    0.083964    0.109259    0.169368   -0.344810    0.340971    0.679680    0.679822    0.105107    0.114172   -1.579236    1.700713   -0.258682    0.052404    0.064013   -0.621081    0.664004   -0.066384    0.048615   -0.154796    0.159519   -0.402255   -0.212984    0.215511    0.655644   -1.888671    1.169340
    0.270000    1.293670   -0.009596   -0.003813    0.098540    0.035650    0.004071    0.002899   -0.091745    0.080854   -0.304504    0.071645    0.085442    0.112641    0.175391   -0.348635    0.343467    0.677347    0.678909    0.104383    0.112862   -1.573042    1.693487   -0.258447    0.053041    0.065351   -0.620716    0.662808   -0.065122    0.051185   -0.156515    0.160645   -0.396074   -0.216223    0.217923    0.651559   -1.882457    1.162408
    0.280000    1.321013   -0.009458   -0.003427    0.098577    0.035864    0.004240    0.003182   -0.091910    0.080608   -0.294874    0.068358    0.086927    0.116089    0.181519   -0.352495    0.345971    0.674880    0.677957    0.103630    0.111498   -1.566544    1.685943   -0.258208    0.053692    0.066722   -0.620285    0.661541   -0.063829    0.053817   -0.158252    0.161783   -0.389736   -0.219496    0.220355    0.647195   -1.875920    1.155150
