# cluster_size   prob
0.000000000000000000e+00 6.304292072736900066e-02
1.000000000000000000e+00 2.547694293230967633e-01
2.000000000000000000e+00 3.599236946462155973e-01
3.000000000000000000e+00 2.309091836678414389e-01
4.000000000000000000e+00 7.668901776505562817e-02
5.000000000000000000e+00 1.324933401724109373e-02
6.000000000000000000e+00 1.306456861414916938e-03
7.000000000000000000e+00 9.927693300461637200e-05
8.000000000000000000e+00 1.068605876091356862e-05
