# Output from lmp_rdf_msd_13
 # RDF of COM: 1-1, 1-2 ... 1-N, 2-2 ... 2-N ...
        0.1000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.2000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.3000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.4000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.5000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.6000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.7000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.8000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.9000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        1.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        1.1000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        1.2000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        1.3000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        1.4000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        1.5000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        1.6000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        1.7000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        1.8000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        1.9000000000        0.0000000000        0.0000000000        0.0075474486        0.0000000000        0.0000000000        0.0000000000
        2.0000000000        0.0000000000        0.0000000000        1.8188519980        0.0000000000        0.0000000000        0.0000000000
        2.1000000000        0.0000000000        0.0000000000       12.7014016429        0.0000000000        0.0000000000        0.0000000000
        2.2000000000        0.0000000000        0.0000000000       14.9108026236        0.0000000000        0.0000000000        0.0000000000
        2.3000000000        0.0000000000        0.0000000000        7.3090887617        0.0000000000        0.0000000000        0.0000000000
        2.4000000000        0.0000000000        0.0000000000        2.8143912282        0.0000000000        0.0000000000        0.0019867086
        2.5000000000        0.0080729746        0.0000000000        1.1589793047        0.0000000000        0.0000000000        0.1771538168
        2.6000000000        0.0479823355        0.0005331371        0.5827934473        0.0000000000        0.0000000000        1.6267623949
        2.7000000000        0.1433692586        0.0029662605        0.3571970921        0.0000000000        0.0000000000        3.5516283066
        2.8000000000        0.3420128650        0.0105729784        0.2738033638        0.0000000000        0.0000827450        3.6484906405
        2.9000000000        0.5339586376        0.0527102026        0.2523147405        0.0000000000        0.0008485057        2.8479893273
        3.0000000000        0.7464297979        0.1733927588        0.2525687780        0.0000000000        0.0042527277        2.3057107536
        3.1000000000        0.9975710076        0.3607756802        0.3043116611        0.0000000000        0.0143785235        2.1315290233
        3.2000000000        1.1248442271        0.6475949242        0.3711141260        0.0000000000        0.0310423219        2.0519101487
        3.3000000000        1.0160055154        0.8902458750        0.4637552211        0.0000000000        0.0763096260        1.9851725808
        3.4000000000        0.9683429323        1.0543901472        0.5838490587        0.0000000000        0.1433247305        1.8551046249
        3.5000000000        0.8367179253        1.1138586728        0.7367354289        0.0000000000        0.2708741891        1.7215969108
        3.6000000000        0.7486099994        1.0951063067        0.8899893915        0.0000000000        0.4717244109        1.5718694302
        3.7000000000        0.6597253745        1.0074896281        1.0681864687        0.0000000000        0.7088546440        1.4184162945
        3.8000000000        0.5835295899        0.9469252627        1.2194520505        0.0000000000        0.9466207691        1.3045549244
        3.9000000000        0.5004379883        0.8947224639        1.3822751218        0.0000000000        1.1444533414        1.2077115466
        4.0000000000        0.4703228528        0.8543747992        1.4710563574        0.0000000000        1.2933067551        1.1350171663
        4.1000000000        0.4502328211        0.8237116661        1.5139014292        0.0000000000        1.3901774499        1.0846046915
        4.2000000000        0.4319087197        0.8568709415        1.5495389321        0.0004086175        1.4264510763        1.0412239664
        4.3000000000        0.4483080060        0.8911583493        1.5483350044        0.0003898330        1.3836461346        1.0233430953
        4.4000000000        0.4773074770        0.8868536742        1.5328718456        0.0007446294        1.3357423683        1.0051251057
        4.5000000000        0.5225364537        0.9553731891        1.4679358884        0.0028476101        1.2581026190        0.9825963417
        4.6000000000        0.5859065444        0.9830966786        1.3739951303        0.0054502934        1.2202151010        0.9635716837
        4.7000000000        0.6101849000        1.0477559967        1.2582958914        0.0084838542        1.1979463206        0.9478706211
        4.8000000000        0.6910807670        1.1246878032        1.1402457238        0.0244021276        1.1986982048        0.9391556742
        4.9000000000        0.7349111202        1.1739664769        1.0424660202        0.0381265164        1.2188176702        0.9300051653
        5.0000000000        0.8127755538        1.2345884786        0.9511549887        0.0680436434        1.2500078602        0.9298333400
        5.1000000000        0.9086918438        1.2618872554        0.8906510267        0.1180551160        1.2715034820        0.9278912637
        5.2000000000        0.9711091573        1.2536717998        0.8393310042        0.1655390576        1.2983300258        0.9372850228
        5.3000000000        1.0248773300        1.2862287473        0.8195503162        0.2399249633        1.3117839635        0.9430211937
        5.4000000000        1.0750222511        1.3209746861        0.7907457301        0.3033001384        1.3233155600        0.9574964384
        5.5000000000        1.0882312625        1.3450986373        0.7846845567        0.3826799666        1.3046908735        0.9756938054
        5.6000000000        1.1099328799        1.3864392486        0.7827267815        0.4539485272        1.2756183462        0.9902050247
        5.7000000000        1.1203590644        1.4227450852        0.7855735906        0.5357756714        1.2278780381        1.0070165309
        5.8000000000        1.0632033547        1.3946776775        0.7843856672        0.5890258005        1.1810813663        1.0076845983
        5.9000000000        1.0239478492        1.3911817239        0.8039409027        0.6717263545        1.1426326194        1.0083464041
        6.0000000000        1.0021140393        1.3563077926        0.8137125955        0.7191995263        1.1225218954        0.9893192555
        6.1000000000        0.9174187019        1.3512360970        0.8195749126        0.7905375259        1.0926096436        0.9752303373
        6.2000000000        0.8636864776        1.2888729926        0.8333974466        0.8798126255        1.0961261478        0.9578223033
        6.3000000000        0.8190511198        1.2113239399        0.8524742169        0.9748706011        1.0685184726        0.9363591444
