# frac_cluster_size	cum_prob
1.111111111111111049e-01 4.719391945084757123e-01
2.222222222222222099e-01 6.347479369969926122e-01
3.333333333333333148e-01 7.062691503882467803e-01
4.444444444444444198e-01 7.509897317104943237e-01
5.555555555555555802e-01 8.211403295141112002e-01
6.666666666666666297e-01 8.725667325543857711e-01
7.777777777777777901e-01 9.216766819775378261e-01
8.888888888888888395e-01 9.764106862706229961e-01
1.000000000000000000e+00 1.000000000000000000e+00
