# Output from lmp_rdf_msd_13
         0        0.0000000000        0.0000000000        0.0000000000
         1        1.1840988375        0.5386078619        1.9296622188
         2        1.6996893349        0.7316234673        2.8899093610
         3        2.1342096438        0.8826493123        3.7196569364
         4        2.5280066572        1.0200282388        4.4873994986
         5        2.9024100881        1.1456438870        5.2185673454
         6        3.2578408714        1.2659961843        5.9241953304
         7        3.6000729132        1.3803614900        6.6081788828
         8        3.9166154791        1.4888977895        7.2614453890
         9        4.2271441074        1.5943386968        7.8950218319
        10        4.5315421488        1.6948797084        8.5195241778
        11        4.8232446590        1.7912091786        9.1217935646
        12        5.1129577984        1.8906815890        9.7221426441
        13        5.3989081072        1.9915410210       10.3156221618
        14        5.6827732786        2.0868448022       10.9031440350
        15        5.9545881433        2.1810366225       11.4760248241
        16        6.2176330551        2.2763733193       12.0427651645
        17        6.4853758635        2.3695188700       12.6158895162
        18        6.7499123953        2.4638805413       13.1793544060
        19        7.0076774464        2.5545903590       13.7352825032
        20        7.2647119574        2.6423555137       14.2900516472
        21        7.5235229482        2.7298310521       14.8377251542
        22        7.7744084790        2.8155738497       15.3823238708
        23        8.0300146321        2.9062123698       15.9202161776
        24        8.2762994050        2.9937743834       16.4603804641
        25        8.5263686706        3.0824371680       16.9988424737
        26        8.7729806767        3.1669920435       17.5287747933
        27        9.0153021578        3.2509971571       18.0631048175
        28        9.2590244566        3.3332650795       18.5931481264
        29        9.5016036873        3.4163075212       19.1216386936
        30        9.7455538441        3.4936541330       19.6478712468
        31        9.9843812974        3.5760259932       20.1668137589
        32       10.2258208513        3.6517498765       20.6910970000
        33       10.4670777721        3.7298406187       21.2133075315
        34       10.7079604865        3.8063172295       21.7350802985
        35       10.9520771083        3.8839728553       22.2507804873
        36       11.1921073544        3.9547627428       22.7602026991
        37       11.4418898005        4.0279077391       23.2732104396
        38       11.6881042113        4.1072074768       23.7800268759
        39       11.9225155984        4.1800317400       24.2885724287
        40       12.1639563632        4.2506745987       24.7969488990
        41       12.3997647207        4.3235868587       25.2968222812
        42       12.6383231048        4.3977149030       25.7978230111
        43       12.8756334981        4.4725219233       26.2945318126
        44       13.1136895292        4.5462897526       26.7781294889
        45       13.3578798090        4.6175261609       27.2681333556
        46       13.5910560673        4.6898915726       27.7556382063
        47       13.8329721821        4.7601559008       28.2395169254
        48       14.0621794311        4.8337559661       28.7252355974
        49       14.2994829416        4.9058612078       29.2075788167
        50       14.5274017632        4.9741016556       29.6879240921
        51       14.7603167040        5.0437110412       30.1665728413
        52       14.9987739164        5.1120970428       30.6461360011
        53       15.2375647415        5.1839585241       31.1301351817
        54       15.4772947882        5.2539793549       31.6112782824
        55       15.7149626112        5.3273360155       32.0913976004
        56       15.9471133753        5.4012929354       32.5687460035
        57       16.1804224175        5.4730532418       33.0395474934
        58       16.4129330523        5.5448909779       33.5192623595
        59       16.6429811875        5.6191034208       33.9966147674
        60       16.8729585989        5.6929646231       34.4712026707
        61       17.1140756486        5.7635823341       34.9448695049
        62       17.3529009916        5.8377922486       35.4206309288
        63       17.5856664690        5.9114988283       35.8904668272
        64       17.8197827135        5.9874162736       36.3675148704
        65       18.0590266983        6.0602989699       36.8352820700
        66       18.2946661829        6.1331773427       37.3037705363
        67       18.5271326693        6.2064548849       37.7721538402
        68       18.7608140559        6.2812846017       38.2501802202
        69       18.9983440813        6.3562124648       38.7296286744
        70       19.2317324105        6.4250901152       39.2023705711
        71       19.4749373756        6.4978552505       39.6866250447
        72       19.7049432656        6.5700052405       40.1589596279
        73       19.9352816036        6.6398701298       40.6268839168
        74       20.1746742970        6.7074754780       41.0983147801
        75       20.4067786600        6.7772938034       41.5676260278
        76       20.6380598648        6.8460232964       42.0331630323
        77       20.8626471137        6.9179194230       42.5081245939
        78       21.0930894423        6.9863556957       42.9795154493
        79       21.3238626135        7.0519511159       43.4563838200
        80       21.5568894655        7.1220630624       43.9295424479
        81       21.7860686883        7.1889865808       44.3951196972
        82       22.0224584965        7.2584970951       44.8677135750
        83       22.2505887408        7.3282657402       45.3407146741
        84       22.4794473168        7.3951387450       45.8092470953
        85       22.7158641367        7.4621668681       46.2732351811
        86       22.9469629739        7.5338072249       46.7367295662
        87       23.1783581108        7.6050035188       47.2015245034
        88       23.4098235930        7.6731319415       47.6724489941
        89       23.6420283156        7.7396051700       48.1386864763
        90       23.8723249994        7.8030956606       48.6026943113
        91       24.1024417039        7.8635192803       49.0719562913
        92       24.3343086588        7.9265686608       49.5347076473
        93       24.5613364151        7.9914399848       50.0012113742
        94       24.7976883926        8.0554258413       50.4709321258
        95       25.0388788603        8.1217454453       50.9391415957
        96       25.2769017882        8.1878756323       51.3978017804
        97       25.5136016366        8.2538127705       51.8599330929
        98       25.7508540041        8.3196383248       52.3190019310
        99       25.9842327142        8.3808585648       52.7859492453
       100       26.2135717906        8.4455997979       53.2461336805
       101       26.4439179580        8.5144706803       53.6968299422
       102       26.6764775227        8.5819620422       54.1485023520
       103       26.9063528213        8.6497379969       54.5985144988
       104       27.1353994085        8.7172880652       55.0492403171
       105       27.3664197131        8.7834529940       55.5002841986
       106       27.5988223334        8.8466993487       55.9468599255
       107       27.8347659948        8.9101347925       56.3950300142
       108       28.0711237506        8.9728453234       56.8342809127
       109       28.3008265010        9.0370876699       57.2800888625
       110       28.5232336372        9.1011971113       57.7231651270
       111       28.7527812713        9.1650812268       58.1696533717
       112       28.9772636732        9.2267436415       58.6224341062
       113       29.2097397137        9.2932158770       59.0731566717
       114       29.4400441360        9.3525791842       59.5194534144
       115       29.6734518741        9.4161357395       59.9708984137
       116       29.9112670902        9.4792320710       60.4308108556
       117       30.1500907680        9.5460697879       60.8918026270
       118       30.3792366425        9.6106407702       61.3526263103
       119       30.6095063017        9.6731532107       61.8118993198
       120       30.8385674706        9.7355350180       62.2586177954
       121       31.0696587410        9.8012042236       62.7146704024
       122       31.2958886010        9.8638809431       63.1650843037
       123       31.5327907013        9.9304991463       63.6129997145
       124       31.7621197620        9.9887794924       64.0657995016
       125       31.9940187023       10.0510199463       64.5142342608
       126       32.2223174173       10.1132065000       64.9598669083
       127       32.4471315175       10.1745827574       65.4045815159
       128       32.6740917174       10.2340547279       65.8511958049
       129       32.9060999390       10.2924064885       66.2965099615
       130       33.1406887189       10.3525816382       66.7495228325
       131       33.3724826965       10.4145644692       67.1982752866
       132       33.6109957464       10.4749667106       67.6466465735
       133       33.8446230381       10.5353209439       68.0940463562
       134       34.0825754632       10.5949921593       68.5386643341
       135       34.3228230318       10.6538196061       68.9950711415
       136       34.5605342499       10.7138514397       69.4493757767
       137       34.8016924002       10.7761911488       69.9014793057
       138       35.0316310535       10.8358191282       70.3515814898
       139       35.2673760582       10.8974444224       70.8066931436
       140       35.4942038731       10.9561965527       71.2571177885
       141       35.7331302322       11.0154941898       71.7131787106
       142       35.9675593211       11.0743465542       72.1547340940
       143       36.1998216079       11.1327658347       72.5975165426
       144       36.4303502291       11.1935968641       73.0399633257
       145       36.6681353633       11.2520350506       73.4854377059
       146       36.9062896123       11.3095799494       73.9275293830
       147       37.1415044010       11.3691459507       74.3716280638
       148       37.3827497658       11.4298595997       74.8211750146
       149       37.6195274757       11.4885718241       75.2720963600
       150       37.8552474540       11.5482778151       75.7210348068
       151       38.0967992195       11.6075490400       76.1759598769
       152       38.3431801788       11.6622567449       76.6310655065
       153       38.5883838237       11.7245209290       77.0872137668
       154       38.8364837569       11.7850601120       77.5419649974
       155       39.0796933201       11.8394266783       77.9934003838
       156       39.3235083641       11.9009061384       78.4549527584
       157       39.5643102358       11.9595814985       78.9089732301
       158       39.7987509036       12.0197958148       79.3639188300
       159       40.0314087469       12.0793597885       79.8185608851
       160       40.2719418146       12.1413363803       80.2740845190
       161       40.5102364722       12.1965404830       80.7274621493
       162       40.7440955258       12.2568031355       81.1873719419
       163       40.9717072348       12.3194219991       81.6419079333
       164       41.2063409925       12.3765519257       82.0915966912
       165       41.4385806264       12.4386454238       82.5420122932
       166       41.6800560611       12.4978395411       83.0002739685
       167       41.9156676385       12.5569544865       83.4621629329
       168       42.1560902042       12.6189717269       83.9237322853
       169       42.3939192756       12.6787696309       84.3791419331
       170       42.6278575308       12.7387913447       84.8347743517
       171       42.8638978036       12.7984619124       85.2991867989
       172       43.0993475132       12.8550397552       85.7648628731
       173       43.3391833803       12.9169591995       86.2308096495
       174       43.5795430721       12.9731812403       86.6989519468
       175       43.8169192688       13.0328761642       87.1709930372
       176       44.0600426264       13.0932010692       87.6364182644
       177       44.2900920238       13.1567261192       88.1012027768
       178       44.5256137522       13.2181982327       88.5671856401
       179       44.7675162341       13.2793499178       89.0317307417
       180       45.0047229805       13.3440881751       89.5031570127
       181       45.2450651637       13.4004471143       89.9717096180
       182       45.4890131418       13.4599153290       90.4387243297
       183       45.7299421375       13.5206475236       90.9047385575
       184       45.9717217322       13.5817884841       91.3733925375
       185       46.2095600333       13.6405239949       91.8390692392
       186       46.4444436115       13.6988359355       92.3020791023
       187       46.6833476155       13.7573153391       92.7662811222
       188       46.9275912726       13.8165767050       93.2423634207
       189       47.1583806154       13.8721060594       93.7151532230
       190       47.3943558207       13.9319890256       94.1887651196
       191       47.6351870255       13.9930130036       94.6508383196
       192       47.8699179577       14.0517731720       95.1148213703
       193       48.1048562165       14.1135006819       95.5846036394
       194       48.3431168768       14.1751458667       96.0469356666
       195       48.5847551826       14.2364486071       96.5153388443
       196       48.8193467647       14.2988339851       96.9767291616
       197       49.0606939839       14.3569614031       97.4483853253
       198       49.3032584766       14.4168541762       97.9216253154
       199       49.5405935601       14.4785717385       98.3828043507
       200       49.7868824733       14.5390291181       98.8461205263
       201       50.0254151487       14.6026384792       99.3147824789
       202       50.2709136860       14.6643803493       99.7839013537
       203       50.5097758900       14.7276420956      100.2609544345
       204       50.7574446106       14.7875722189      100.7358797386
       205       50.9995338722       14.8445671359      101.2055501202
       206       51.2365789902       14.9075509417      101.6753336760
       207       51.4728974832       14.9700966466      102.1476732849
       208       51.7220207976       15.0311778633      102.6247624612
       209       51.9642815479       15.0935951893      103.1033361551
       210       52.2008862955       15.1535407840      103.5749120708
       211       52.4391237875       15.2153460606      104.0467862413
       212       52.6831245640       15.2735566179      104.5209589426
       213       52.9234206970       15.3324490109      104.9961735750
       214       53.1624960435       15.3925508945      105.4792901517
       215       53.4001244458       15.4539632889      105.9624944212
       216       53.6348096802       15.5154446679      106.4401409530
       217       53.8681803418       15.5759532904      106.9242876949
       218       54.1150126598       15.6330355903      107.4065021720
       219       54.3579193088       15.6898825019      107.8951306275
       220       54.6027161726       15.7495419684      108.3930677039
       221       54.8457081790       15.8093261044      108.8834402087
       222       55.0853553093       15.8715342737      109.3697383264
       223       55.3315959190       15.9324773190      109.8579710986
       224       55.5734763660       15.9919133707      110.3474698057
       225       55.8195117936       16.0503685889      110.8350670832
       226       56.0641948030       16.1107197620      111.3234042646
       227       56.3211542583       16.1665277817      111.8105966069
       228       56.5742546504       16.2285475330      112.2978100178
       229       56.8260305007       16.2859739281      112.7904916602
       230       57.0737519246       16.3474972721      113.2864763558
       231       57.3290930394       16.4126472793      113.7798083746
       232       57.5789769254       16.4735300106      114.2724427159
       233       57.8207509833       16.5334625951      114.7610934624
       234       58.0664160000       16.5934206256      115.2484117560
       235       58.3031400074       16.6506857355      115.7440254728
       236       58.5406289293       16.7077257632      116.2384619720
       237       58.7781201880       16.7666657500      116.7367788636
       238       59.0158946042       16.8234448712      117.2371550816
       239       59.2503684048       16.8827503499      117.7226668525
       240       59.4859160305       16.9461251051      118.2119943091
       241       59.7273138881       17.0069591071      118.7077575936
       242       59.9622213081       17.0682621842      119.1998995105
       243       60.1926244243       17.1287770382      119.6954352260
       244       60.4250336658       17.1912514349      120.1804499353
       245       60.6567186820       17.2519968590      120.6650072187
       246       60.8931168058       17.3114908101      121.1557605236
       247       61.1266802795       17.3726714637      121.6513754014
       248       61.3564862059       17.4294111985      122.1375900781
       249       61.5956160993       17.4907721406      122.6253865009
       250       61.8219927786       17.5483908993      123.1176815572
       251       62.0581375459       17.6074205467      123.6072493807
       252       62.2838228362       17.6638410606      124.0970165847
       253       62.5144087357       17.7189115239      124.5840806355
       254       62.7431691500       17.7743532338      125.0725573264
       255       62.9687425596       17.8276874662      125.5570474267
       256       63.1964129066       17.8841562573      126.0423596905
       257       63.4233213282       17.9424089056      126.5229309492
       258       63.6446854880       18.0008837341      126.9982863135
       259       63.8764498390       18.0579769600      127.4845126251
       260       64.1025442814       18.1131916555      127.9669250236
       261       64.3287617331       18.1703638267      128.4536420759
       262       64.5566834009       18.2253591388      128.9359034129
       263       64.7896341249       18.2826123499      129.4162876420
       264       65.0230591677       18.3390131361      129.9065186952
       265       65.2489253922       18.3977866031      130.3993289199
       266       65.4821119589       18.4534975890      130.8885077822
       267       65.7112715469       18.5110925907      131.3718923464
       268       65.9474337249       18.5678781277      131.8616400577
       269       66.1710966712       18.6261847249      132.3549074038
       270       66.3965230674       18.6838895302      132.8408556787
