# frac_cluster_size	cum_prob
1.111111111111111049e-01 6.140356387134259242e-01
2.222222222222222099e-01 7.823635871122749386e-01
3.333333333333333148e-01 8.653871067787362037e-01
4.444444444444444198e-01 9.242706783447117713e-01
5.555555555555555802e-01 9.580642501854956805e-01
6.666666666666666297e-01 9.821924207865014855e-01
7.777777777777777901e-01 9.949238977241945392e-01
8.888888888888888395e-01 9.986848458914193705e-01
1.000000000000000000e+00 1.000000000000000000e+00
