# frac_cluster_size	cum_prob
1.111111111111111049e-01 3.593484403318586429e-01
2.222222222222222099e-01 4.871838168248285861e-01
3.333333333333333148e-01 5.641934866547341221e-01
4.444444444444444198e-01 6.239685702385374677e-01
5.555555555555555802e-01 6.808168135715331193e-01
6.666666666666666297e-01 7.382504249546902875e-01
7.777777777777777901e-01 8.055002082559409304e-01
8.888888888888888395e-01 8.904123467630272737e-01
1.000000000000000000e+00 1.000000000000000000e+00
